"Contract ID","Plan ID","Organization Type","Plan Type","Offers Part D","SNP Plan","EGHP","Organization Name","Organization Marketing Name","Plan Name","Parent Organization","Contract Effective Date"
"H1608","003","Local CCP","Local PPO","Yes","No","No","COVENTRY HEALTH AND LIFE INS COMPANY","Coventry Health Care","Advantra Platinum PPO SW (PPO)","Coventry Health Care Inc.",7/1/2005 0:00:00
"H1608","801","Local CCP","Local PPO","No","No","Yes","COVENTRY HEALTH AND LIFE INS COMPANY","Coventry Health Care","PPO-EmGp/No Rx/Cyear (PPO)","Coventry Health Care Inc.",7/1/2005 0:00:00
"H1608","802","Local CCP","Local PPO","Yes","No","Yes","COVENTRY HEALTH AND LIFE INS COMPANY","Coventry Health Care","PPO-EmGp/Comm4/Cyear (PPO)","Coventry Health Care Inc.",7/1/2005 0:00:00
"H1608","803","Local CCP","Local PPO","Yes","No","Yes","COVENTRY HEALTH AND LIFE INS COMPANY","Coventry Health Care","PPO-EmGp/Comm4/NonCyear (PPO)","Coventry Health Care Inc.",7/1/2005 0:00:00
"H1609","001","Local CCP","HMO/HMOPOS","Yes","No","No","COVENTRY HEALTH CARE OF IOWA, INC.","Coventry Health Care","Advantra Silver (HMO)","Coventry Health Care Inc.",7/1/2005 0:00:00
"H1609","007","Local CCP","HMO/HMOPOS","Yes","No","No","COVENTRY HEALTH CARE OF IOWA, INC.","Coventry Health Care","Advantra Silver SW (HMO)","Coventry Health Care Inc.",7/1/2005 0:00:00
"H1609","801","Local CCP","HMO/HMOPOS","No","No","Yes","COVENTRY HEALTH CARE OF IOWA, INC.","Coventry Health Care","HMO-EmGp/No Rx/Cyear (HMO)","Coventry Health Care Inc.",7/1/2005 0:00:00
"H1609","802","Local CCP","HMO/HMOPOS","Yes","No","Yes","COVENTRY HEALTH CARE OF IOWA, INC.","Coventry Health Care","HMO-EmGp/Comm4/Cyear (HMO)","Coventry Health Care Inc.",7/1/2005 0:00:00
"H1609","803","Local CCP","HMO/HMOPOS","Yes","No","Yes","COVENTRY HEALTH CARE OF IOWA, INC.","Coventry Health Care","HMO-EmGp/Comm4/NonCyear (HMO)","Coventry Health Care Inc.",7/1/2005 0:00:00
"H1643","001","PFFS","PFFS","Yes","No","No","HM HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PFFS Choice Plus (PFFS)","Highmark Inc.",1/1/2008 0:00:00
"H1643","002","PFFS","PFFS","No","No","No","HM HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PFFS Choice (PFFS)","Highmark Inc.",1/1/2008 0:00:00
"H1643","801","PFFS","PFFS","Yes","No","Yes","HM HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PFFS MA-PDP (PFFS)","Highmark Inc.",1/1/2008 0:00:00
"H1643","802","PFFS","PFFS","No","No","Yes","HM HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PFFS MA (PFFS)","Highmark Inc.",1/1/2008 0:00:00
"H1643","803","PFFS","PFFS","Yes","No","Yes","HM HEALTH INSURANCE COMPANY","Highmark Health Insurance Company","FreedomBlue PFFS MA-PDP Non-Calendar (PFFS)","Highmark Inc.",1/1/2008 0:00:00
"H1651",,"1876 Cost","1876 Cost","No","No","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.",,"Medical Associates Clinic",2/1/1996 0:00:00
"H1651","001","1876 Cost","1876 Cost","No","No","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates SmartPlan (Cost)","Medical Associates Clinic",2/1/1996 0:00:00
"H1651","002","1876 Cost","1876 Cost","No","No","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Basic Plan (Cost)","Medical Associates Clinic",2/1/1996 0:00:00
"H1651","003","1876 Cost","1876 Cost","No","No","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates SmartPlan (Cost)","Medical Associates Clinic",2/1/1996 0:00:00
"H1651","004","1876 Cost","1876 Cost","No","No","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Community Plan (Cost)","Medical Associates Clinic",2/1/1996 0:00:00
"H1651","005","1876 Cost","1876 Cost","No","No","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Community Plan (Cost)","Medical Associates Clinic",2/1/1996 0:00:00
"H1651","008","1876 Cost","1876 Cost","No","No","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Freedom Plan (Cost)","Medical Associates Clinic",2/1/1996 0:00:00
"H1651","009","1876 Cost","1876 Cost","No","No","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Freedom Plan (Cost)","Medical Associates Clinic",2/1/1996 0:00:00
"H1657","002","Local CCP","HMO/HMOPOS","Yes","No","No","HARMONY HEALTH PLANS OF ILLINOIS, INC.","WellCare","WellCare Value (HMO-POS)","WellCare Health Plans, Inc.",1/1/2008 0:00:00
"H1657","004","Local CCP","HMO/HMOPOS","Yes","Yes","No","HARMONY HEALTH PLANS OF ILLINOIS, INC.","WellCare","WellCare Access (HMO)","WellCare Health Plans, Inc.",1/1/2008 0:00:00
"H1657","008","Local CCP","HMO/HMOPOS","Yes","No","No","HARMONY HEALTH PLANS OF ILLINOIS, INC.","WellCare","WellCare Rx (HMO-POS)","WellCare Health Plans, Inc.",1/1/2008 0:00:00
"H1681","001","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1681-001 (PPO)","Humana Inc.",1/1/2009 0:00:00
"H1681","002","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1681-002 (PPO)","Humana Inc.",1/1/2009 0:00:00
"H1681","003","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1681-003 (PPO)","Humana Inc.",1/1/2009 0:00:00
"H1681","004","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1681-004 (PPO)","Humana Inc.",1/1/2009 0:00:00
"H1681","005","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1681-005 (PPO)","Humana Inc.",1/1/2009 0:00:00
"H1681","006","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1681-006 (PPO)","Humana Inc.",1/1/2009 0:00:00
"H1681","007","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1681-007 (PPO)","Humana Inc.",1/1/2009 0:00:00
"H1681","801","Local CCP","Local PPO","Yes","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored (PPO)","Humana Inc.",1/1/2009 0:00:00
"H1681","802","Local CCP","Local PPO","No","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored (PPO)","Humana Inc.",1/1/2009 0:00:00
"H1681","803","Local CCP","Local PPO","Yes","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored Non-CY (PPO)","Humana Inc.",1/1/2009 0:00:00
"H1689","012","PFFS","PFFS","No","No","No","ANTHEM INSURANCE COMPANIES, INC.","Anthem Insurance Companies, Inc.","SmartValue Classic (PFFS)","Wellpoint, Inc.",1/1/2007 0:00:00
"H1689","013","PFFS","PFFS","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Anthem Insurance Companies, Inc.","SmartValue Plus (PFFS)","Wellpoint, Inc.",1/1/2007 0:00:00
"H1689","801","PFFS","PFFS","Yes","No","Yes","ANTHEM INSURANCE COMPANIES, INC.","Anthem Insurance Companies, Inc.","SmartValue (PFFS)","Wellpoint, Inc.",1/1/2007 0:00:00
"H1689","802","PFFS","PFFS","No","No","Yes","ANTHEM INSURANCE COMPANIES, INC.","Anthem Insurance Companies, Inc.","SmartValue (PFFS)","Wellpoint, Inc.",1/1/2007 0:00:00
"H1714","001","National PACE","National PACE","Yes","No","No","VIA CHRISTI HEALTHCARE OUTREACH PROGRAM FOR ELDERS","Via Christi HOPE","Via Christi HOPE (PACE)","Via Christi Outreach Pgrm. Elders, Inc",9/1/2002 0:00:00
"H1714","002","National PACE","National PACE","Yes","No","No","VIA CHRISTI HEALTHCARE OUTREACH PROGRAM FOR ELDERS","Via Christi HOPE","Via Christi HOPE (PACE)","Via Christi Outreach Pgrm. Elders, Inc",9/1/2002 0:00:00
"H1716","001","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1716-001 (PPO)","Humana Inc.",1/1/2005 0:00:00
"H1716","002","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1716-002 (PPO)","Humana Inc.",1/1/2005 0:00:00
"H1716","004","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1716-004 (PPO)","Humana Inc.",1/1/2005 0:00:00
"H1716","006","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1716-006 (PPO)","Humana Inc.",1/1/2005 0:00:00
"H1716","801","Local CCP","Local PPO","Yes","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored (PPO)","Humana Inc.",1/1/2005 0:00:00
"H1716","802","Local CCP","Local PPO","No","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored (PPO)","Humana Inc.",1/1/2005 0:00:00
"H1716","803","Local CCP","Local PPO","Yes","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored Non-CY (PPO)","Humana Inc.",1/1/2005 0:00:00
"H1717","001","Local CCP","Local PPO","Yes","No","No","UNITEDHEALTHCARE INSURANCE COMPANY","SecureHorizons by UnitedHealthcare","AARP MedicareComplete Choice Plan 1 (PPO)","UnitedHealth Group, Inc.",4/1/2005 0:00:00
"H1717","006","Local CCP","Local PPO","Yes","Yes","No","UNITEDHEALTHCARE INSURANCE COMPANY","SecureHorizons by UnitedHealthcare","Evercare Plan DP (PPO)","UnitedHealth Group, Inc.",4/1/2005 0:00:00
"H1717","007","Local CCP","Local PPO","Yes","Yes","No","UNITEDHEALTHCARE INSURANCE COMPANY","SecureHorizons by UnitedHealthcare","Evercare Plan DP (PPO)","UnitedHealth Group, Inc.",4/1/2005 0:00:00
"H1717","009","Local CCP","Local PPO","Yes","Yes","No","UNITEDHEALTHCARE INSURANCE COMPANY","SecureHorizons by UnitedHealthcare","Evercare Plan IP (PPO)","UnitedHealth Group, Inc.",4/1/2005 0:00:00
"H1717","010","Local CCP","Local PPO","Yes","Yes","No","UNITEDHEALTHCARE INSURANCE COMPANY","SecureHorizons by UnitedHealthcare","Evercare Plan MP (PPO)","UnitedHealth Group, Inc.",4/1/2005 0:00:00
"H1717","801","Local CCP","Local PPO","Yes","No","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","SecureHorizons by UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",4/1/2005 0:00:00
"H1717","803","Local CCP","Local PPO","No","No","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","SecureHorizons by UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",4/1/2005 0:00:00
"H1717","804","Local CCP","Local PPO","Yes","No","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","SecureHorizons by UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",4/1/2005 0:00:00
"H1777","007","Local CCP","HMO/HMOPOS","Yes","Yes","No","CATHOLIC SPECIAL NEEDS PLAN, LLC","ArchCare Advantage,HMO","ArchCare - Institutional SNP - NYC (HMO)","Catholic Health Care System, Inc.",1/1/2008 0:00:00
"H1777","008","Local CCP","HMO/HMOPOS","Yes","Yes","No","CATHOLIC SPECIAL NEEDS PLAN, LLC","ArchCare Advantage,HMO","ArchCare - Institutional SNP - NonNYC (HMO)","Catholic Health Care System, Inc.",1/1/2008 0:00:00
"H1777","009","Local CCP","HMO/HMOPOS","Yes","Yes","No","CATHOLIC SPECIAL NEEDS PLAN, LLC","ArchCare Advantage,HMO","ArchCare - Institutional Equiv SNP - NYC (HMO)","Catholic Health Care System, Inc.",1/1/2008 0:00:00
"H1777","010","Local CCP","HMO/HMOPOS","Yes","Yes","No","CATHOLIC SPECIAL NEEDS PLAN, LLC","ArchCare Advantage,HMO","ArchCare - Institutional Equiv SNP - NonNYC (HMO)","Catholic Health Care System, Inc.",1/1/2008 0:00:00
"H1804","128","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H1804-128 (PFFS)","Humana Inc.",1/1/2003 0:00:00
"H1804","290","PFFS","PFFS","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H1804-290 (PFFS)","Humana Inc.",1/1/2003 0:00:00
"H1804","801","PFFS","PFFS","Yes","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored (PFFS)","Humana Inc.",1/1/2003 0:00:00
"H1804","804","PFFS","PFFS","No","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored (PFFS)","Humana Inc.",1/1/2003 0:00:00
"H1804","805","PFFS","PFFS","Yes","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored Non-CY (PFFS)","Humana Inc.",1/1/2003 0:00:00
"H1804","807","PFFS","PFFS","Yes","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored (PFFS)","Humana Inc.",1/1/2003 0:00:00
"H1804","808","PFFS","PFFS","No","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored (PFFS)","Humana Inc.",1/1/2003 0:00:00
"H1804","809","PFFS","PFFS","Yes","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored Non-CY (PFFS)","Humana Inc.",1/1/2003 0:00:00
"H1806","001","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1806-001 (PPO)","Humana Inc.",1/1/2005 0:00:00
"H1806","002","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1806-002 (PPO)","Humana Inc.",1/1/2005 0:00:00
"H1806","005","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1806-005 (PPO)","Humana Inc.",1/1/2005 0:00:00
"H1806","006","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1806-006 (PPO)","Humana Inc.",1/1/2005 0:00:00
"H1806","801","Local CCP","Local PPO","Yes","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored (PPO)","Humana Inc.",1/1/2005 0:00:00
"H1806","803","Local CCP","Local PPO","No","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored (PPO)","Humana Inc.",1/1/2005 0:00:00
"H1806","804","Local CCP","Local PPO","Yes","No","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Employer Sponsored Non-CY (PPO)","Humana Inc.",1/1/2005 0:00:00
"H1807","001","Local CCP","HMO/HMOPOS","Yes","Yes","No","UNIVERSITY HEALTH CARE, INC.","Passport Advantage","Passport Advantage (HMO)","University Health Care, Inc.",1/1/2006 0:00:00
"H1837","001","Local CCP","HMO/HMOPOS","Yes","No","No","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage (HMO)","Essence Group Holdings Corporation",1/1/2008 0:00:00
"H1837","002","Local CCP","HMO/HMOPOS","Yes","No","No","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage (HMO)","Essence Group Holdings Corporation",1/1/2008 0:00:00
"H1837","003","Local CCP","HMO/HMOPOS","Yes","No","No","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage Plus (HMO)","Essence Group Holdings Corporation",1/1/2008 0:00:00
"H1837","005","Local CCP","HMO/HMOPOS","Yes","No","No","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage (HMO)","Essence Group Holdings Corporation",1/1/2008 0:00:00
"H1837","006","Local CCP","HMO/HMOPOS","Yes","No","No","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage Plus (HMO)","Essence Group Holdings Corporation",1/1/2008 0:00:00
"H1837","007","Local CCP","HMO/HMOPOS","Yes","Yes","No","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage Special Needs Plan (HMO)","Essence Group Holdings Corporation",1/1/2008 0:00:00
"H1837","008","Local CCP","HMO/HMOPOS","Yes","Yes","No","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage Special Needs Plan (HMO)","Essence Group Holdings Corporation",1/1/2008 0:00:00
"H1837","009","Local CCP","HMO/HMOPOS","Yes","Yes","No","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage Special Needs Plan (HMO)","Essence Group Holdings Corporation",1/1/2008 0:00:00
"H1837","801","Local CCP","HMO/HMOPOS","Yes","No","Yes","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage Employer Group Plan non-calendar (HMO)","Essence Group Holdings Corporation",1/1/2008 0:00:00
"H1837","803","Local CCP","HMO/HMOPOS","Yes","No","Yes","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage Employer Group Plan (HMO)","Essence Group Holdings Corporation",1/1/2008 0:00:00
"H1846","001","Local CCP","Local PPO","Yes","No","No","MOUNT CARMEL HEALTH INSURANCE COMPANY","MediGold","MediGold Network Choice (PPO)","Trinity Health",1/1/2009 0:00:00
"H1846","801","Local CCP","Local PPO","Yes","No","Yes","MOUNT CARMEL HEALTH INSURANCE COMPANY","MediGold","EGWP MediGold Network Choice (PPO)","Trinity Health",1/1/2009 0:00:00
"H1846","802","Local CCP","Local PPO","No","No","Yes","MOUNT CARMEL HEALTH INSURANCE COMPANY","MediGold","EGWP MediGold Network Choice Medical Only (PPO)","Trinity Health",1/1/2009 0:00:00
"H1849","005","Local CCP","HMO/HMOPOS","Yes","No","No","ANTHEM HEALTH PLANS OF KENTUCKY, INC.","Anthem Blue Cross and Blue Shield","Anthem Senior Advantage Basic (HMO)","Wellpoint, Inc.",1/1/1998 0:00:00
"H1849","015","Local CCP","HMO/HMOPOS","Yes","No","No","ANTHEM HEALTH PLANS OF KENTUCKY, INC.","Anthem Blue Cross and Blue Shield","Anthem Senior Advantage Value (HMO)","Wellpoint, Inc.",1/1/1998 0:00:00
"H1849","801","Local CCP","HMO/HMOPOS","Yes","No","Yes","ANTHEM HEALTH PLANS OF KENTUCKY, INC.","Anthem Blue Cross and Blue Shield","Anthem Senior Advantage (HMO)","Wellpoint, Inc.",1/1/1998 0:00:00
"H1849","803","Local CCP","HMO/HMOPOS","No","No","Yes","ANTHEM HEALTH PLANS OF KENTUCKY, INC.","Anthem Blue Cross and Blue Shield","Anthem Senior Advantage (HMO)","Wellpoint, Inc.",1/1/1998 0:00:00
"H1849","804","Local CCP","HMO/HMOPOS","Yes","No","Yes","ANTHEM HEALTH PLANS OF KENTUCKY, INC.","Anthem Blue Cross and Blue Shield","Anthem Senior Advantage (HMO)","Wellpoint, Inc.",1/1/1998 0:00:00
"H1903","005","Local CCP","HMO/HMOPOS","No","No","No","WELLCARE OF LOUISIANA, INC.","WellCare","WellCare Advance (HMO)","WellCare Health Plans, Inc.",9/1/2004 0:00:00
"H1903","011","Local CCP","HMO/HMOPOS","Yes","Yes","No","WELLCARE OF LOUISIANA, INC.","WellCare","WellCare Access (HMO)","WellCare Health Plans, Inc.",9/1/2004 0:00:00
"H1903","022","Local CCP","HMO/HMOPOS","Yes","No","No","WELLCARE OF LOUISIANA, INC.","WellCare","WellCare Value (HMO-POS)","WellCare Health Plans, Inc.",9/1/2004 0:00:00
"H1904","001","National PACE","National PACE","Yes","No","No","PACE GREATER NEW ORLEANS","Pace Greater New Orleans","PACE GREATER NEW ORLEANS (PACE)","PACE GREATER NEW ORLEANS",9/1/2007 0:00:00
"H1904","002","National PACE","National PACE","Yes","No","No","PACE GREATER NEW ORLEANS","Pace Greater New Orleans","PACE GREATER NEW ORLEANS (PACE)","PACE GREATER NEW ORLEANS",9/1/2007 0:00:00
"H1906","001","PFFS","PFFS","Yes","No","No","HUMANA HEALTH BENEFIT PLAN OF LA, INC.","Humana Health Benefit Plan of LA, Inc.","Humana Gold Choice H1906-001 (PFFS)","Humana Inc.",5/1/2005 0:00:00
"H1906","009","PFFS","PFFS","Yes","No","No","HUMANA HEALTH BENEFIT PLAN OF LA, INC.","Humana Health Benefit Plan of LA, Inc.","Humana Gold Choice H1906-009 (PFFS)","Humana Inc.",5/1/2005 0:00:00
"H1906","801","PFFS","PFFS","Yes","No","Yes","HUMANA HEALTH BENEFIT PLAN OF LA, INC.","Humana Health Benefit Plan of LA, Inc.","Humana Employer Sponsored (PFFS)","Humana Inc.",5/1/2005 0:00:00
"H1906","802","PFFS","PFFS","No","No","Yes","HUMANA HEALTH BENEFIT PLAN OF LA, INC.","Humana Health Benefit Plan of LA, Inc.","Humana Employer Sponsored (PFFS)","Humana Inc.",5/1/2005 0:00:00
"H1906","803","PFFS","PFFS","Yes","No","Yes","HUMANA HEALTH BENEFIT PLAN OF LA, INC.","Humana Health Benefit Plan of LA, Inc.","Humana Employer Sponsored Non-CY (PFFS)","Humana Inc.",5/1/2005 0:00:00
"H1906","805","PFFS","PFFS","Yes","No","Yes","HUMANA HEALTH BENEFIT PLAN OF LA, INC.","Humana Health Benefit Plan of LA, Inc.","Humana Employer Sponsored (PFFS)","Humana Inc.",5/1/2005 0:00:00
"H1906","806","PFFS","PFFS","No","No","Yes","HUMANA HEALTH BENEFIT PLAN OF LA, INC.","Humana Health Benefit Plan of LA, Inc.","Humana Employer Sponsored (PFFS)","Humana Inc.",5/1/2005 0:00:00
"H1906","807","PFFS","PFFS","Yes","No","Yes","HUMANA HEALTH BENEFIT PLAN OF LA, INC.","Humana Health Benefit Plan of LA, Inc.","Humana Employer Sponsored Non-CY (PFFS)","Humana Inc.",5/1/2005 0:00:00
"H1944","001","Local CCP","HMO/HMOPOS","Yes","No","No","UNITEDHEALTHCARE INSURANCE COMPANY","SecureHorizons by UnitedHealthcare","AARP MedicareComplete Plus (HMO-POS)","UnitedHealth Group, Inc.",1/1/2008 0:00:00
"H1944","801","Local CCP","HMO/HMOPOS","Yes","No","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","SecureHorizons by UnitedHealthcare","MedicareComplete Retiree Plan (HMO-POS)","UnitedHealth Group, Inc.",1/1/2008 0:00:00
"H1944","802","Local CCP","HMO/HMOPOS","No","No","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","SecureHorizons by UnitedHealthcare","MedicareComplete Retiree Plan (HMO-POS)","UnitedHealth Group, Inc.",1/1/2008 0:00:00
