"Contract ID","Plan ID","Organization Type","Plan Type","Offers Part D","SNP Plan","EGHP","Organization Name","Organization Marketing Name","Plan Name","Parent Organization","Contract Effective Date"
"H1607","001","Local CCP","Local PPO","Yes","No","No","ANTHEM INSURANCE COMPANIES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred Standard (PPO)","WellPoint, Inc.",08/01/2005 0:00:00
"H1607","804","Local CCP","Local PPO","Yes","No","Yes","ANTHEM INSURANCE COMPANIES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred (PPO)","WellPoint, Inc.",08/01/2005 0:00:00
"H1607","805","Local CCP","Local PPO","No","No","Yes","ANTHEM INSURANCE COMPANIES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred (PPO)","WellPoint, Inc.",08/01/2005 0:00:00
"H1607","806","Local CCP","Local PPO","Yes","No","Yes","ANTHEM INSURANCE COMPANIES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred (PPO)","WellPoint, Inc.",08/01/2005 0:00:00
"H1608","001","Local CCP","Local PPO","Yes","No","No","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Advantra Platinum (PPO)","Aetna Inc.",07/01/2005 0:00:00
"H1608","004","Local CCP","Local PPO","Yes","No","No","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Total Care (PPO)","Aetna Inc.",07/01/2005 0:00:00
"H1608","007","Local CCP","Local PPO","Yes","No","No","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Total Care (PPO)","Aetna Inc.",07/01/2005 0:00:00
"H1608","008","Local CCP","Local PPO","Yes","No","No","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Total Care (PPO)","Aetna Inc.",07/01/2005 0:00:00
"H1608","801","Local CCP","Local PPO","No","No","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Advantra Platinum EmpGrp/NoRx/Cyear (PPO)","Aetna Inc.",07/01/2005 0:00:00
"H1608","802","Local CCP","Local PPO","Yes","No","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Advantra Platinum EmpGrp/Rx/Cyear (PPO)","Aetna Inc.",07/01/2005 0:00:00
"H1608","803","Local CCP","Local PPO","Yes","No","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Advantra Platinum EmpGrp/Rx/NonCyear (PPO)","Aetna Inc.",07/01/2005 0:00:00
"H1609","001","Local CCP","HMO/HMOPOS","Yes","No","No","COVENTRY HEALTH CARE OF IOWA, INC.","Coventry Health Care","Coventry Advantra Silver (HMO)","Aetna Inc.",07/01/2005 0:00:00
"H1609","009","Local CCP","HMO/HMOPOS","Yes","No","No","COVENTRY HEALTH CARE OF IOWA, INC.","Coventry Health Care","Coventry Total Care (HMO)","Aetna Inc.",07/01/2005 0:00:00
"H1609","010","Local CCP","HMO/HMOPOS","Yes","No","No","COVENTRY HEALTH CARE OF IOWA, INC.","Coventry Health Care","Coventry Total Care (HMO)","Aetna Inc.",07/01/2005 0:00:00
"H1609","801","Local CCP","HMO/HMOPOS","No","No","Yes","COVENTRY HEALTH CARE OF IOWA, INC.","Coventry Health Care","Coventry Advantra Silver EmpGrp/NoRx/Cyear (HMO)","Aetna Inc.",07/01/2005 0:00:00
"H1609","802","Local CCP","HMO/HMOPOS","Yes","No","Yes","COVENTRY HEALTH CARE OF IOWA, INC.","Coventry Health Care","Coventry Advantra Silver EmpGrp/Rx/Cyear (HMO)","Aetna Inc.",07/01/2005 0:00:00
"H1609","803","Local CCP","HMO/HMOPOS","Yes","No","Yes","COVENTRY HEALTH CARE OF IOWA, INC.","Coventry Health Care","Coventry Advantra Silver EmpGrp/Rx/NonCyear (HMO)","Aetna Inc.",07/01/2005 0:00:00
"H1651","001","1876 Cost","1876 Cost","No","No","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates SmartPlan (Cost)","Medical Associates Clinic, P.C.",02/01/1996 0:00:00
"H1651","002","1876 Cost","1876 Cost","No","No","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Basic Plan (Cost)","Medical Associates Clinic, P.C.",02/01/1996 0:00:00
"H1651","003","1876 Cost","1876 Cost","No","No","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates SmartPlan (Cost)","Medical Associates Clinic, P.C.",02/01/1996 0:00:00
"H1651","004","1876 Cost","1876 Cost","No","No","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Community Plan (Cost)","Medical Associates Clinic, P.C.",02/01/1996 0:00:00
"H1651","005","1876 Cost","1876 Cost","No","No","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Community Plan (Cost)","Medical Associates Clinic, P.C.",02/01/1996 0:00:00
"H1651","008","1876 Cost","1876 Cost","No","No","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Freedom Plan (Cost)","Medical Associates Clinic, P.C.",02/01/1996 0:00:00
"H1651","009","1876 Cost","1876 Cost","No","No","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Freedom Plan (Cost)","Medical Associates Clinic, P.C.",02/01/1996 0:00:00
"H1659","001","Local CCP","Local PPO","Yes","No","No","PIEDMONT COMMUNITY HEALTHCARE, INC.","Piedmont Medicare Advantage","Piedmont Select Medicare Option One (PPO)","Piedmont Community Health Plan",01/01/2011 0:00:00
"H1659","002","Local CCP","Local PPO","Yes","No","No","PIEDMONT COMMUNITY HEALTHCARE, INC.","Piedmont Medicare Advantage","Piedmont Select Medicare Option Two (PPO)","Piedmont Community Health Plan",01/01/2011 0:00:00
"H1659","003","Local CCP","Local PPO","Yes","No","No","PIEDMONT COMMUNITY HEALTHCARE, INC.","Piedmont Medicare Advantage","Piedmont Select Medicare Option Three (PPO)","Piedmont Community Health Plan",01/01/2011 0:00:00
"H1660","001","Local CCP","HMO/HMOPOS","Yes","No","No","HARVARD PILGRIM HEALTH CARE INC.","Harvard Pilgrim Health Care, Inc.","Stride (HMO)","Harvard Pilgrim Health Care, Inc.",01/01/2014 0:00:00
"H1660","004","Local CCP","HMO/HMOPOS","Yes","No","No","HARVARD PILGRIM HEALTH CARE INC.","Harvard Pilgrim Health Care, Inc.","Stride (HMO)","Harvard Pilgrim Health Care, Inc.",01/01/2014 0:00:00
"H1660","005","Local CCP","HMO/HMOPOS","Yes","No","No","HARVARD PILGRIM HEALTH CARE INC.","Harvard Pilgrim Health Care, Inc.","Stride (HMO)","Harvard Pilgrim Health Care, Inc.",01/01/2014 0:00:00
"H1660","801","Local CCP","HMO/HMOPOS","Yes","No","Yes","HARVARD PILGRIM HEALTH CARE INC.","Harvard Pilgrim Health Care, Inc.","Stride (HMO)","Harvard Pilgrim Health Care, Inc.",01/01/2014 0:00:00
"H1660","802","Local CCP","HMO/HMOPOS","Yes","No","Yes","HARVARD PILGRIM HEALTH CARE INC.","Harvard Pilgrim Health Care, Inc.","Stride (HMO)","Harvard Pilgrim Health Care, Inc.",01/01/2014 0:00:00
"H1666","001","Local CCP","Local PPO","Yes","No","No","HCSC INSURANCE SERVICES COMPANY","Blue Cross Blue Shield of Texas","Blue Cross Medicare Advantage Choice Premier (PPO)","Health Care Service Corporation",01/01/2013 0:00:00
"H1666","002","Local CCP","Local PPO","Yes","No","No","HCSC INSURANCE SERVICES COMPANY","Blue Cross Blue Shield of Texas","Blue Cross Medicare Advantage Choice Premier (PPO)","Health Care Service Corporation",01/01/2013 0:00:00
"H1666","003","Local CCP","Local PPO","Yes","No","No","HCSC INSURANCE SERVICES COMPANY","Blue Cross Blue Shield of Texas","Blue Cross Medicare Advantage Choice Premier (PPO)","Health Care Service Corporation",01/01/2013 0:00:00
"H1666","004","Local CCP","Local PPO","Yes","No","No","HCSC INSURANCE SERVICES COMPANY","Blue Cross Blue Shield of Texas","Blue Cross Medicare Advantage Choice Plus (PPO)","Health Care Service Corporation",01/01/2013 0:00:00
"H1666","005","Local CCP","Local PPO","Yes","No","No","HCSC INSURANCE SERVICES COMPANY","Blue Cross Blue Shield of Texas","Blue Cross Medicare Advantage Choice Plus (PPO)","Health Care Service Corporation",01/01/2013 0:00:00
"H1666","006","Local CCP","Local PPO","Yes","No","No","HCSC INSURANCE SERVICES COMPANY","Blue Cross Blue Shield of Texas","Blue Cross Medicare Advantage Choice Plus (PPO)","Health Care Service Corporation",01/01/2013 0:00:00
"H1666","801","Local CCP","Local PPO","Yes","No","Yes","HCSC INSURANCE SERVICES COMPANY","Blue Cross Blue Shield of Texas","BlueCross Medicare Advantage (PPO)","Health Care Service Corporation",01/01/2013 0:00:00
"H1666","802","Local CCP","Local PPO","Yes","No","Yes","HCSC INSURANCE SERVICES COMPANY","Blue Cross Blue Shield of Texas","BlueCross Medicare Advantage (PPO)","Health Care Service Corporation",01/01/2013 0:00:00
"H1666","803","Local CCP","Local PPO","Yes","No","Yes","HCSC INSURANCE SERVICES COMPANY","Blue Cross Blue Shield of Texas","BlueCross  Medicare Advantage (PPO)","Health Care Service Corporation",01/01/2013 0:00:00
"H1666","804","Local CCP","Local PPO","Yes","No","Yes","HCSC INSURANCE SERVICES COMPANY","Blue Cross Blue Shield of Texas","BlueCross  Medicare Advantage (PPO)","Health Care Service Corporation",01/01/2013 0:00:00
"H1666","805","Local CCP","Local PPO","No","No","Yes","HCSC INSURANCE SERVICES COMPANY","Blue Cross Blue Shield of Texas","BlueCross  Medicare Advantage (PPO)","Health Care Service Corporation",01/01/2013 0:00:00
"H1666","806","Local CCP","Local PPO","No","No","Yes","HCSC INSURANCE SERVICES COMPANY","Blue Cross Blue Shield of Texas","BlueCross  Medicare Advantage (PPO)","Health Care Service Corporation",01/01/2013 0:00:00
"H1681","001","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1681-001 (PPO)","Humana Inc.",01/01/2009 0:00:00
"H1681","002","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1681-002 (PPO)","Humana Inc.",01/01/2009 0:00:00
"H1681","005","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1681-005 (PPO)","Humana Inc.",01/01/2009 0:00:00
"H1681","006","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1681-006 (PPO)","Humana Inc.",01/01/2009 0:00:00
"H1692","001","Local CCP","HMO/HMOPOS","Yes","No","No","COVENTRY HEALTH CARE OF WEST VIRGINIA, INC.","Coventry Health Care of West Virginia","Advantra Silver (HMO)","Aetna Inc.",01/01/2014 0:00:00
"H1692","002","Local CCP","HMO/HMOPOS","Yes","No","No","COVENTRY HEALTH CARE OF WEST VIRGINIA, INC.","Coventry Health Care of West Virginia","Advantra Silver (HMO)","Aetna Inc.",01/01/2014 0:00:00
"H1692","801","Local CCP","HMO/HMOPOS","No","No","Yes","COVENTRY HEALTH CARE OF WEST VIRGINIA, INC.","Coventry Health Care of West Virginia","Advantra MA Only (HMO)","Aetna Inc.",01/01/2014 0:00:00
"H1692","802","Local CCP","HMO/HMOPOS","Yes","No","Yes","COVENTRY HEALTH CARE OF WEST VIRGINIA, INC.","Coventry Health Care of West Virginia","Advantra Gold (HMO)","Aetna Inc.",01/01/2014 0:00:00
"H1692","803","Local CCP","HMO/HMOPOS","Yes","No","Yes","COVENTRY HEALTH CARE OF WEST VIRGINIA, INC.","Coventry Health Care of West Virginia","Advantra Gold (HMO)","Aetna Inc.",01/01/2014 0:00:00
"H1714","001","National PACE","National PACE","Yes","No","No","VIA CHRISTI HEALTHCARE OUTREACH PROGRAM FOR ELDERS","Via Christi HOPE","Via Christi HOPE (PACE)","Via Christi Outreach Pgrm. Elders, Inc",09/01/2002 0:00:00
"H1714","002","National PACE","National PACE","Yes","No","No","VIA CHRISTI HEALTHCARE OUTREACH PROGRAM FOR ELDERS","Via Christi HOPE","Via Christi HOPE (PACE)","Via Christi Outreach Pgrm. Elders, Inc",09/01/2002 0:00:00
"H1716","001","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1716-001 (PPO)","Humana Inc.",01/01/2005 0:00:00
"H1716","006","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1716-006 (PPO)","Humana Inc.",01/01/2005 0:00:00
"H1716","020","Local CCP","Local PPO","Yes","No","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1716-020 (PPO)","Humana Inc.",01/01/2005 0:00:00
"H1717","009","Local CCP","Local PPO","Yes","Yes","No","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Nursing Home Plan (PPO SNP)","UnitedHealth Group, Inc.",04/01/2005 0:00:00
"H1723","001","Demo","Medicare-Medicaid Plan HMO/HMOPOS","Yes","No","No","ABSOLUTE TOTAL CARE, INC.","Absolute Total Care","Absoute Total Care (Medicare-Medicaid Plan)","Centene Corporation",
"H1737","001","Local CCP","HMO/HMOPOS","Yes","No","No","HEALTH ALLIANCE - MIDWEST, INC.","Health Alliance Medicare","Health Alliance Medicare Guide HMO Rx (HMO)","Health Alliance Medical Plans",01/01/2014 0:00:00
"H1737","801","Local CCP","HMO/HMOPOS","No","No","Yes","HEALTH ALLIANCE - MIDWEST, INC.","Health Alliance Medicare","Medicare Employer HMO (HMO)","Health Alliance Medical Plans",01/01/2014 0:00:00
"H1737","802","Local CCP","HMO/HMOPOS","Yes","No","Yes","HEALTH ALLIANCE - MIDWEST, INC.","Health Alliance Medicare","Medicare Employer HMO Rx (HMO)","Health Alliance Medical Plans",01/01/2014 0:00:00
"H1737","803","Local CCP","HMO/HMOPOS","Yes","No","Yes","HEALTH ALLIANCE - MIDWEST, INC.","Health Alliance Medicare","Medicare Employer HMO Rx (HMO) - non calendar year (HMO)","Health Alliance Medical Plans",01/01/2014 0:00:00
"H1777","007","Local CCP","HMO/HMOPOS","Yes","Yes","No","CATHOLIC SPECIAL NEEDS PLAN, LLC","ArchCare Advantage","ArchCare  Advantage (HMO SNP)","Catholic Health Care System",01/01/2008 0:00:00
"H1846","001","Local CCP","Local PPO","Yes","No","No","MOUNT CARMEL HEALTH INSURANCE COMPANY","MediGold","MediGold Network Choice (PPO)","CHE Trinity Health",01/01/2009 0:00:00
"H1846","003","Local CCP","Local PPO","Yes","No","No","MOUNT CARMEL HEALTH INSURANCE COMPANY","MediGold","MediGold Value Choice (PPO)","CHE Trinity Health",01/01/2009 0:00:00
"H1846","801","Local CCP","Local PPO","Yes","No","Yes","MOUNT CARMEL HEALTH INSURANCE COMPANY","MediGold","EGWP MediGold Network Choice (PPO)","CHE Trinity Health",01/01/2009 0:00:00
"H1846","802","Local CCP","Local PPO","No","No","Yes","MOUNT CARMEL HEALTH INSURANCE COMPANY","MediGold","EGWP MediGold Network Choice Medical Only (PPO)","CHE Trinity Health",01/01/2009 0:00:00
"H1849","015","Local CCP","HMO/HMOPOS","Yes","No","No","ANTHEM HEALTH PLANS OF KENTUCKY, INC.","Anthem Blue Cross and Blue Shield","Anthem Senior Advantage Value (HMO)","WellPoint, Inc.",01/01/1998 0:00:00
"H1849","801","Local CCP","HMO/HMOPOS","Yes","No","Yes","ANTHEM HEALTH PLANS OF KENTUCKY, INC.","Anthem Blue Cross and Blue Shield","Anthem Senior Advantage (HMO)","WellPoint, Inc.",01/01/1998 0:00:00
"H1849","803","Local CCP","HMO/HMOPOS","No","No","Yes","ANTHEM HEALTH PLANS OF KENTUCKY, INC.","Anthem Blue Cross and Blue Shield","Anthem Senior Advantage (HMO)","WellPoint, Inc.",01/01/1998 0:00:00
"H1849","804","Local CCP","HMO/HMOPOS","Yes","No","Yes","ANTHEM HEALTH PLANS OF KENTUCKY, INC.","Anthem Blue Cross and Blue Shield","Anthem Senior Advantage (HMO)","WellPoint, Inc.",01/01/1998 0:00:00
"H1894","001","Local CCP","HMO/HMOPOS","Yes","No","No","AMERIGROUP WASHINGTON, INC.","AMERIGROUP","Amerivantage Classic+Rx Plan (HMO)","WellPoint, Inc.",01/01/2014 0:00:00
"H1894","002","Local CCP","HMO/HMOPOS","Yes","Yes","No","AMERIGROUP WASHINGTON, INC.","AMERIGROUP","Amerivantage Specialty+Rx Plan (HMO SNP)","WellPoint, Inc.",01/01/2014 0:00:00
"H1903","011","Local CCP","HMO/HMOPOS","Yes","Yes","No","WELLCARE OF LOUISIANA, INC.","WellCare","WellCare Access (HMO SNP)","WellCare Health Plans, Inc.",09/01/2004 0:00:00
"H1903","022","Local CCP","HMO/HMOPOS","Yes","No","No","WELLCARE OF LOUISIANA, INC.","WellCare","WellCare Value (HMO)","WellCare Health Plans, Inc.",09/01/2004 0:00:00
"H1904","001","National PACE","National PACE","Yes","No","No","PACE GREATER NEW ORLEANS","Pace Greater New Orleans","PACE GREATER NEW ORLEANS (PACE)","Catholic Charities Archdiocese of New Orleans",09/01/2007 0:00:00
"H1904","002","National PACE","National PACE","Yes","No","No","PACE GREATER NEW ORLEANS","Pace Greater New Orleans","PACE GREATER NEW ORLEANS (PACE)","Catholic Charities Archdiocese of New Orleans",09/01/2007 0:00:00
"H1906","001","PFFS","PFFS","Yes","No","No","HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Gold Choice H1906-001 (PFFS)","Humana Inc.",05/01/2005 0:00:00
"H1916","001","Demo","Medicare-Medicaid Plan HMO/HMOPOS","Yes","No","No","THE NEW YORK STATE CATHOLIC HEALTH PLAN, INC.","Fidelis Care","Fidelis Fully Integrated Dual Advantage (FIDA) (Medicare-Medicaid Plan)","The New York State Catholic Health Plan, Inc.",
"H1944","001","Local CCP","HMO/HMOPOS","Yes","No","No","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","UnitedHealth Group, Inc.",01/01/2008 0:00:00
"H1944","004","Local CCP","HMO/HMOPOS","Yes","No","No","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","UnitedHealth Group, Inc.",01/01/2008 0:00:00
"H1951","001","Local CCP","HMO/HMOPOS","Yes","No","No","HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.","Humana Gold Plus H1951-001 (HMO)","Humana Inc.",06/01/1994 0:00:00
"H1951","005","Local CCP","HMO/HMOPOS","Yes","No","No","HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.","Humana Gold Plus H1951-005 (HMO)","Humana Inc.",06/01/1994 0:00:00
"H1951","013","Local CCP","HMO/HMOPOS","Yes","No","No","HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.","Humana Gold Plus H1951-013 (HMO)","Humana Inc.",06/01/1994 0:00:00
"H1951","024","Local CCP","HMO/HMOPOS","Yes","No","No","HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.","Humana Gold Plus H1951-024 (HMO)","Humana Inc.",06/01/1994 0:00:00
"H1951","025","Local CCP","HMO/HMOPOS","Yes","No","No","HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.","Humana Gold Plus H1951-025 (HMO)","Humana Inc.",06/01/1994 0:00:00
"H1951","028","Local CCP","HMO/HMOPOS","Yes","No","No","HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.","Humana Gold Plus H1951-028 (HMO)","Humana Inc.",06/01/1994 0:00:00
"H1951","030","Local CCP","HMO/HMOPOS","No","No","No","HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.","Humana Gold Plus H1951-030 (HMO)","Humana Inc.",06/01/1994 0:00:00
"H1951","032","Local CCP","HMO/HMOPOS","Yes","Yes","No","HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.","Humana Gold Plus SNP-DE H1951-032 (HMO SNP)","Humana Inc.",06/01/1994 0:00:00
"H1951","033","Local CCP","HMO/HMOPOS","Yes","Yes","No","HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.","Humana Gold Plus SNP-DE H1951-033 (HMO SNP)","Humana Inc.",06/01/1994 0:00:00
"H1951","034","Local CCP","HMO/HMOPOS","Yes","Yes","No","HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.","Humana Gold Plus SNP-DE H1951-034 (HMO SNP)","Humana Inc.",06/01/1994 0:00:00
"H1951","035","Local CCP","HMO/HMOPOS","Yes","Yes","No","HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.","Humana Gold Plus SNP-DE H1951-035 (HMO SNP)","Humana Inc.",06/01/1994 0:00:00
"H1951","036","Local CCP","HMO/HMOPOS","Yes","Yes","No","HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.","Humana Gold Plus SNP-DB H1951-036 (HMO SNP)","Humana Inc.",06/01/1994 0:00:00
"H1951","037","Local CCP","HMO/HMOPOS","Yes","Yes","No","HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.","Humana Gold Plus SNP-DB H1951-037 (HMO SNP)","Humana Inc.",06/01/1994 0:00:00
"H1951","038","Local CCP","HMO/HMOPOS","Yes","No","No","HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.","Humana Total Care Advantage (HMO)","Humana Inc.",06/01/1994 0:00:00
"H1951","039","Local CCP","HMO/HMOPOS","Yes","No","No","HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.","Humana Total Care Advantage (HMO)","Humana Inc.",06/01/1994 0:00:00
"H1951","041","Local CCP","HMO/HMOPOS","Yes","Yes","No","HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.","Humana Gold Plus SNP-DE H1951-041 (HMO SNP)","Humana Inc.",06/01/1994 0:00:00
"H1951","042","Local CCP","HMO/HMOPOS","Yes","No","No","HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.","Humana Gold Plus H1951-042 (HMO)","Humana Inc.",06/01/1994 0:00:00
